dataset,model,seed,train_acc,val_acc,test_acc,train_loss,val_loss,test_loss,best_epoch,elapsed_sec,meta_dataset_type,meta_source,meta_split_id,meta_make_undirected,meta_num_nodes,meta_num_edges,meta_edge_homophily,filter_weights,diag_gate_mean,diag_gate_std,diag_gate_q25,diag_gate_median,diag_gate_q75,diag_gate_gt_0_5,diag_gate_min,diag_gate_max,diag_gate_features,diag_ego_norm,diag_residual_norm
chameleon,harp_esep,0,0.9972527623176575,0.6488339900970459,0.640350878238678,0.01098256092518568,1.4802875518798828,1.4501135349273682,250,28.500894784927368,geom_gcn,chameleon,0,True,2277,31371,0.2299257275827994,"{'low': [0.12485198676586151, 0.3762126564979553, 0.498935341835022], 'high': [0.057493433356285095, 0.9425065517425537]}",0.40150296688079834,0.16681768000125885,0.28486981987953186,0.3827911615371704,0.49867600202560425,0.24811291694641113,0.0016611432656645775,0.9954788088798523,64.0,1.451076865196228,0.5272287130355835
chameleon,harp_esep,1,0.9963369965553284,0.6337448358535767,0.6820175647735596,0.012875787913799286,1.74382483959198,1.487541675567627,241,28.459192752838135,geom_gcn,chameleon,1,True,2277,31371,0.2299257275827994,"{'low': [0.0913182869553566, 0.40282803773880005, 0.5058535933494568], 'high': [0.05974620208144188, 0.9402537941932678]}",0.41586029529571533,0.15690404176712036,0.3090803623199463,0.4147062301635742,0.5012894868850708,0.2527517080307007,0.009297280572354794,0.9967003464698792,64.0,1.471983551979065,0.5004920959472656
chameleon,harp_esep,2,0.9972527623176575,0.6323730945587158,0.6162280440330505,0.01158278901129961,1.5732029676437378,1.6218127012252808,250,28.473309993743896,geom_gcn,chameleon,2,True,2277,31371,0.2299257275827994,"{'low': [0.10176520049571991, 0.3880830705165863, 0.510151743888855], 'high': [0.09462625533342361, 0.9053736925125122]}",0.3892872631549835,0.15839232504367828,0.28393012285232544,0.3784770965576172,0.4703516662120819,0.2001262605190277,0.0024978420697152615,0.9945490956306458,64.0,1.4111064672470093,0.48388558626174927
chameleon,harp_esep,3,0.9972527623176575,0.6598079800605774,0.6425438523292542,0.010082785040140152,1.620229721069336,1.6328721046447754,192,28.414664268493652,geom_gcn,chameleon,3,True,2277,31371,0.2299257275827994,"{'low': [0.11865875869989395, 0.5599454045295715, 0.32139578461647034], 'high': [0.0789843499660492, 0.9210156798362732]}",0.401504784822464,0.14661158621311188,0.303594172000885,0.3895527124404907,0.48391878604888916,0.22157032787799835,0.003558272961527109,0.997334897518158,64.0,1.3763542175292969,0.4825083613395691
chameleon,harp_esep,4,0.9990842342376709,0.6255143880844116,0.6425438523292542,0.009102601557970047,1.6954747438430786,1.5911295413970947,250,28.34710693359375,geom_gcn,chameleon,4,True,2277,31371,0.2299257275827994,"{'low': [0.13577866554260254, 0.46451038122177124, 0.3997109532356262], 'high': [0.06738830357789993, 0.9326117038726807]}",0.41794756054878235,0.16326506435871124,0.3138000965118408,0.4027591347694397,0.5134856700897217,0.27361246943473816,0.003631620667874813,0.9956058859825134,64.0,1.4275336265563965,0.5113711953163147
chameleon,harp_esep,5,0.9972527623176575,0.6296296119689941,0.625,0.011689852923154831,1.7000129222869873,1.6707298755645752,243,28.47986149787903,geom_gcn,chameleon,5,True,2277,31371,0.2299257275827994,"{'low': [0.14120446145534515, 0.41788962483406067, 0.4409058690071106], 'high': [0.07393047213554382, 0.9260694980621338]}",0.4277177155017853,0.18743835389614105,0.2945135831832886,0.40175560116767883,0.547873318195343,0.32532525062561035,0.0003696694038808346,0.9993958473205566,64.0,1.4200165271759033,0.4995805621147156
chameleon,harp_esep,6,0.9990842342376709,0.6694101691246033,0.6425438523292542,0.007803565822541714,1.5526020526885986,1.6050094366073608,231,28.599132537841797,geom_gcn,chameleon,6,True,2277,31371,0.2299257275827994,"{'low': [0.1074281632900238, 0.5242153406143188, 0.36835649609565735], 'high': [0.07110989838838577, 0.9288901090621948]}",0.39852795004844666,0.16097532212734222,0.30268192291259766,0.37482327222824097,0.4766349196434021,0.2114555835723877,0.004890768323093653,0.9978481531143188,64.0,1.4261542558670044,0.505670964717865
chameleon,harp_esep,7,0.9981684684753418,0.6268861293792725,0.5986841917037964,0.012394639663398266,1.819353461265564,1.8283188343048096,145,23.41795825958252,geom_gcn,chameleon,7,True,2277,31371,0.2299257275827994,"{'low': [0.13584297895431519, 0.46999046206474304, 0.3941665291786194], 'high': [0.1147022694349289, 0.8852976560592651]}",0.3877717852592468,0.17121441662311554,0.2710345983505249,0.3678026795387268,0.47537529468536377,0.215401291847229,0.0017891754396259785,0.9994959831237793,64.0,1.4189229011535645,0.5172439217567444
chameleon,harp_esep,8,0.9945054650306702,0.6680384278297424,0.6359649300575256,0.017782051116228104,1.5314010381698608,1.70022451877594,233,29.579089403152466,geom_gcn,chameleon,8,True,2277,31371,0.2299257275827994,"{'low': [0.10459234565496445, 0.357443243265152, 0.5379643440246582], 'high': [0.0791841372847557, 0.9208158850669861]}",0.418549507856369,0.16106927394866943,0.3029315173625946,0.4072750210762024,0.5180038809776306,0.2857378125190735,0.0032442964147776365,0.9994840621948242,64.0,1.406357765197754,0.46730872988700867
chameleon,harp_esep,9,0.9981684684753418,0.6488339900970459,0.6162280440330505,0.011454321444034576,1.6205781698226929,1.6430813074111938,212,28.874261379241943,geom_gcn,chameleon,9,True,2277,31371,0.2299257275827994,"{'low': [0.12346667796373367, 0.47590672969818115, 0.40062665939331055], 'high': [0.09192278236150742, 0.9080771803855896]}",0.39622175693511963,0.16431507468223572,0.2925802171230316,0.3730376958847046,0.48387259244918823,0.22036945819854736,0.0015556885628029704,0.9990782737731934,64.0,1.449279546737671,0.5246585607528687
